,Date,Community Area,Primary Type,Number
1615,06/01/2001,25.0,OFFENSE INVOLVING CHILDREN,1
1616,06/01/2001,25.0,OTHER OFFENSE,1
1617,06/01/2001,25.0,SEX OFFENSE,1
1618,06/01/2001,25.0,THEFT,4
1619,06/01/2001,27.0,THEFT,2
1620,06/01/2001,28.0,THEFT,3
1621,06/01/2001,29.0,THEFT,1
1622,06/01/2001,31.0,OFFENSE INVOLVING CHILDREN,2
1623,06/01/2001,34.0,DECEPTIVE PRACTICE,1
1624,06/01/2001,34.0,THEFT,1
1625,06/01/2001,34.0,DECEPTIVE PRACTICE,1
1626,06/01/2001,34.0,THEFT,1
1627,06/01/2001,35.0,OTHER OFFENSE,1
1628,06/01/2001,35.0,THEFT,1
1629,06/01/2001,35.0,OTHER OFFENSE,1
1630,06/01/2001,35.0,THEFT,1
1631,06/01/2001,38.0,THEFT,1
1632,06/01/2001,39.0,THEFT,1
1633,06/01/2001,40.0,THEFT,1
1634,06/01/2001,41.0,SEX OFFENSE,1
1635,06/01/2001,42.0,CRIM SEXUAL ASSAULT,1
1636,06/01/2001,43.0,OFFENSE INVOLVING CHILDREN,1
1637,06/01/2001,44.0,OFFENSE INVOLVING CHILDREN,1
1638,06/01/2001,46.0,OFFENSE INVOLVING CHILDREN,1
1639,06/01/2001,46.0,THEFT,2
1640,06/01/2001,46.0,OFFENSE INVOLVING CHILDREN,1
1641,06/01/2001,46.0,THEFT,2
1642,06/01/2001,48.0,THEFT,2
1643,06/01/2001,49.0,OFFENSE INVOLVING CHILDREN,1
1644,06/01/2001,49.0,OTHER OFFENSE,1
1645,06/01/2001,49.0,THEFT,2
1646,06/01/2001,49.0,OFFENSE INVOLVING CHILDREN,1
1647,06/01/2001,49.0,OTHER OFFENSE,1
1648,06/01/2001,49.0,THEFT,2
1649,06/01/2001,49.0,OFFENSE INVOLVING CHILDREN,1
1650,06/01/2001,49.0,OTHER OFFENSE,1
1651,06/01/2001,49.0,THEFT,2
1652,06/01/2001,50.0,OFFENSE INVOLVING CHILDREN,1
1653,06/01/2001,51.0,THEFT,1
1654,06/01/2001,52.0,SEX OFFENSE,1
1655,06/01/2001,53.0,THEFT,1
1656,06/01/2001,56.0,THEFT,1
1657,06/01/2001,57.0,OTHER OFFENSE,1
1658,06/01/2001,59.0,SEX OFFENSE,1
1659,06/01/2001,60.0,DECEPTIVE PRACTICE,1
1660,06/01/2001,60.0,THEFT,1
1661,06/01/2001,60.0,DECEPTIVE PRACTICE,1
1662,06/01/2001,60.0,THEFT,1
1663,06/01/2001,61.0,CRIM SEXUAL ASSAULT,1
1664,06/01/2001,61.0,THEFT,1
1665,06/01/2001,61.0,CRIM SEXUAL ASSAULT,1
1666,06/01/2001,61.0,THEFT,1
1667,06/01/2001,63.0,THEFT,1
1668,06/01/2001,65.0,THEFT,1
1669,06/01/2001,66.0,OFFENSE INVOLVING CHILDREN,1
1670,06/01/2001,66.0,OTHER OFFENSE,1
1671,06/01/2001,66.0,OFFENSE INVOLVING CHILDREN,1
1672,06/01/2001,66.0,OTHER OFFENSE,1
1673,06/01/2001,67.0,OTHER OFFENSE,1
1674,06/01/2001,67.0,SEX OFFENSE,1
1675,06/01/2001,67.0,THEFT,1
1676,06/01/2001,67.0,OTHER OFFENSE,1
1677,06/01/2001,67.0,SEX OFFENSE,1
1678,06/01/2001,67.0,THEFT,1
1679,06/01/2001,67.0,OTHER OFFENSE,1
1680,06/01/2001,67.0,SEX OFFENSE,1
1681,06/01/2001,67.0,THEFT,1
1682,06/01/2001,68.0,THEFT,2
1683,06/01/2001,71.0,CRIM SEXUAL ASSAULT,2
1684,06/01/2001,71.0,OTHER OFFENSE,1
1685,06/01/2001,71.0,CRIM SEXUAL ASSAULT,2
1686,06/01/2001,71.0,OTHER OFFENSE,1
1687,06/01/2001,72.0,THEFT,1
1688,06/01/2001,73.0,THEFT,1
1689,06/01/2001,74.0,THEFT,1
1690,06/01/2001,77.0,THEFT,1
1691,06/02/2001,22.0,HOMICIDE,1
1692,06/02/2001,22.0,MOTOR VEHICLE THEFT,1
1693,06/02/2001,22.0,HOMICIDE,1
1694,06/02/2001,22.0,MOTOR VEHICLE THEFT,1
1695,06/02/2001,23.0,NARCOTICS,1
1696,06/02/2001,24.0,HOMICIDE,1
1697,06/02/2001,24.0,MOTOR VEHICLE THEFT,1
1698,06/02/2001,24.0,HOMICIDE,1
1699,06/02/2001,24.0,MOTOR VEHICLE THEFT,1
1700,06/02/2001,43.0,MOTOR VEHICLE THEFT,1
1701,06/02/2001,43.0,THEFT,1
1702,06/02/2001,43.0,MOTOR VEHICLE THEFT,1
1703,06/02/2001,43.0,THEFT,1
1704,06/02/2001,44.0,HOMICIDE,1
1705,06/02/2001,58.0,HOMICIDE,1
1706,06/03/2001,23.0,NARCOTICS,1
1707,06/03/2001,31.0,DECEPTIVE PRACTICE,1
1708,06/03/2001,35.0,HOMICIDE,1
1709,06/04/2001,2.0,THEFT,1
1710,06/04/2001,23.0,HOMICIDE,1
1711,06/04/2001,23.0,NARCOTICS,2
1712,06/04/2001,23.0,HOMICIDE,1
1713,06/04/2001,23.0,NARCOTICS,2
1714,06/04/2001,27.0,NARCOTICS,1
1715,06/04/2001,41.0,THEFT,1
1716,06/04/2001,46.0,BURGLARY,1
1717,06/04/2001,60.0,THEFT,1
1718,06/04/2001,63.0,DECEPTIVE PRACTICE,1
1719,06/04/2001,63.0,HOMICIDE,1
1720,06/04/2001,63.0,DECEPTIVE PRACTICE,1
1721,06/04/2001,63.0,HOMICIDE,1
1722,06/04/2001,71.0,MOTOR VEHICLE THEFT,1
1723,06/05/2001,3.0,HOMICIDE,1
1724,06/05/2001,24.0,THEFT,1
1725,06/05/2001,27.0,HOMICIDE,1
1726,06/05/2001,28.0,MOTOR VEHICLE THEFT,1
1727,06/05/2001,49.0,OTHER OFFENSE,1
1728,06/05/2001,59.0,MOTOR VEHICLE THEFT,1
1729,06/05/2001,77.0,THEFT,1
1730,06/06/2001,17.0,THEFT,2
1731,06/06/2001,23.0,MOTOR VEHICLE THEFT,1
1732,06/06/2001,25.0,HOMICIDE,1
1733,06/06/2001,26.0,PROSTITUTION,1
1734,06/06/2001,27.0,ASSAULT,1
1735,06/06/2001,38.0,CRIMINAL DAMAGE,1
1736,06/06/2001,38.0,HOMICIDE,1
1737,06/06/2001,38.0,THEFT,1
1738,06/06/2001,38.0,CRIMINAL DAMAGE,1
1739,06/06/2001,38.0,HOMICIDE,1
1740,06/06/2001,38.0,THEFT,1
1741,06/06/2001,38.0,CRIMINAL DAMAGE,1
1742,06/06/2001,38.0,HOMICIDE,1
1743,06/06/2001,38.0,THEFT,1
1744,06/06/2001,41.0,THEFT,1
1745,06/06/2001,43.0,OFFENSE INVOLVING CHILDREN,1
1746,06/06/2001,67.0,THEFT,1
1747,06/07/2001,3.0,MOTOR VEHICLE THEFT,1
1748,06/07/2001,15.0,HOMICIDE,1
1749,06/07/2001,23.0,OTHER OFFENSE,1
1750,06/07/2001,43.0,MOTOR VEHICLE THEFT,1
1751,06/07/2001,77.0,MOTOR VEHICLE THEFT,1
1752,06/08/2001,23.0,ASSAULT,1
1753,06/08/2001,26.0,BURGLARY,1
1754,06/08/2001,68.0,HOMICIDE,1
1755,06/08/2001,71.0,DECEPTIVE PRACTICE,1
1756,06/08/2001,71.0,THEFT,1
1757,06/08/2001,71.0,DECEPTIVE PRACTICE,1
1758,06/08/2001,71.0,THEFT,1
1759,06/09/2001,8.0,THEFT,1
1760,06/09/2001,21.0,THEFT,1
1761,06/09/2001,26.0,GAMBLING,1
1762,06/09/2001,27.0,CRIMINAL DAMAGE,1
1763,06/09/2001,27.0,ROBBERY,1
1764,06/09/2001,27.0,CRIMINAL DAMAGE,1
1765,06/09/2001,27.0,ROBBERY,1
1766,06/09/2001,49.0,CRIMINAL DAMAGE,1
1767,06/09/2001,63.0,HOMICIDE,1
1768,06/09/2001,66.0,HOMICIDE,1
1769,06/09/2001,66.0,OTHER OFFENSE,1
1770,06/09/2001,66.0,HOMICIDE,1
1771,06/09/2001,66.0,OTHER OFFENSE,1
1772,06/09/2001,77.0,MOTOR VEHICLE THEFT,1
1773,06/10/2001,1.0,THEFT,1
1774,06/10/2001,25.0,NARCOTICS,1
1775,06/11/2001,2.0,DECEPTIVE PRACTICE,1
1776,06/11/2001,8.0,BURGLARY,1
1777,06/11/2001,19.0,MOTOR VEHICLE THEFT,1
1778,06/11/2001,23.0,HOMICIDE,1
1779,06/11/2001,27.0,BATTERY,1
1780,06/11/2001,44.0,HOMICIDE,1
1781,06/11/2001,44.0,MOTOR VEHICLE THEFT,1
1782,06/11/2001,44.0,HOMICIDE,1
1783,06/11/2001,44.0,MOTOR VEHICLE THEFT,1
1784,06/11/2001,46.0,MOTOR VEHICLE THEFT,1
1785,06/11/2001,48.0,NARCOTICS,1
1786,06/11/2001,77.0,THEFT,1
1787,06/12/2001,19.0,DECEPTIVE PRACTICE,1
1788,06/12/2001,24.0,THEFT,1
1789,06/12/2001,38.0,THEFT,1
1790,06/12/2001,69.0,HOMICIDE,1
1791,06/13/2001,21.0,THEFT,1
1792,06/13/2001,23.0,BATTERY,1
1793,06/13/2001,23.0,THEFT,1
1794,06/13/2001,23.0,BATTERY,1
1795,06/13/2001,23.0,THEFT,1
1796,06/13/2001,29.0,THEFT,1
1797,06/13/2001,42.0,THEFT,1
1798,06/14/2001,1.0,MOTOR VEHICLE THEFT,1
1799,06/14/2001,11.0,CRIM SEXUAL ASSAULT,1
1800,06/14/2001,23.0,HOMICIDE,1
1801,06/14/2001,25.0,HOMICIDE,1
1802,06/14/2001,43.0,HOMICIDE,1
1803,06/14/2001,58.0,DECEPTIVE PRACTICE,1
1804,06/14/2001,61.0,OTHER OFFENSE,1
1805,06/14/2001,71.0,THEFT,1
1806,06/14/2001,77.0,HOMICIDE,1
1807,06/15/2001,11.0,OTHER OFFENSE,1
1808,06/15/2001,24.0,NARCOTICS,1
1809,06/15/2001,24.0,SEX OFFENSE,1
1810,06/15/2001,24.0,THEFT,1
1811,06/15/2001,24.0,NARCOTICS,1
1812,06/15/2001,24.0,SEX OFFENSE,1
1813,06/15/2001,24.0,THEFT,1
1814,06/15/2001,24.0,NARCOTICS,1
1815,06/15/2001,24.0,SEX OFFENSE,1
1816,06/15/2001,24.0,THEFT,1
1817,06/15/2001,25.0,MOTOR VEHICLE THEFT,1
1818,06/15/2001,26.0,BATTERY,1
1819,06/15/2001,27.0,DECEPTIVE PRACTICE,1
1820,06/15/2001,29.0,THEFT,2
1821,06/15/2001,61.0,OTHER OFFENSE,1
1822,06/15/2001,63.0,THEFT,1
1823,06/15/2001,67.0,THEFT,1
1824,06/15/2001,71.0,DECEPTIVE PRACTICE,1
1825,06/16/2001,24.0,HOMICIDE,1
1826,06/16/2001,26.0,NARCOTICS,1
1827,06/16/2001,26.0,THEFT,1
1828,06/16/2001,26.0,NARCOTICS,1
1829,06/16/2001,26.0,THEFT,1
1830,06/16/2001,30.0,OFFENSE INVOLVING CHILDREN,1
1831,06/16/2001,41.0,THEFT,1
1832,06/16/2001,67.0,OFFENSE INVOLVING CHILDREN,1
1833,06/16/2001,71.0,DECEPTIVE PRACTICE,1
1834,06/16/2001,73.0,MOTOR VEHICLE THEFT,1
1835,06/17/2001,22.0,CRIM SEXUAL ASSAULT,1
1836,06/17/2001,23.0,HOMICIDE,1
1837,06/17/2001,24.0,MOTOR VEHICLE THEFT,1
1838,06/17/2001,25.0,MOTOR VEHICLE THEFT,1
1839,06/17/2001,25.0,OFFENSE INVOLVING CHILDREN,1
1840,06/17/2001,25.0,MOTOR VEHICLE THEFT,1
1841,06/17/2001,25.0,OFFENSE INVOLVING CHILDREN,1
1842,06/17/2001,26.0,BATTERY,1
1843,06/17/2001,28.0,HOMICIDE,1
1844,06/17/2001,33.0,MOTOR VEHICLE THEFT,1
1845,06/17/2001,43.0,THEFT,1
1846,06/17/2001,52.0,HOMICIDE,1
1847,06/17/2001,63.0,THEFT,1
1848,06/17/2001,68.0,CRIMINAL TRESPASS,1
1849,06/17/2001,69.0,ASSAULT,1
1850,06/18/2001,8.0,ROBBERY,1
1851,06/18/2001,14.0,OFFENSE INVOLVING CHILDREN,1
1852,06/18/2001,22.0,HOMICIDE,1
1853,06/18/2001,23.0,BATTERY,1
1854,06/18/2001,23.0,OFFENSE INVOLVING CHILDREN,1
1855,06/18/2001,23.0,BATTERY,1
1856,06/18/2001,23.0,OFFENSE INVOLVING CHILDREN,1
1857,06/18/2001,29.0,MOTOR VEHICLE THEFT,1
1858,06/18/2001,43.0,THEFT,1
1859,06/19/2001,4.0,CRIMINAL DAMAGE,1
1860,06/19/2001,26.0,DECEPTIVE PRACTICE,1
1861,06/19/2001,26.0,HOMICIDE,1
1862,06/19/2001,26.0,DECEPTIVE PRACTICE,1
1863,06/19/2001,26.0,HOMICIDE,1
1864,06/19/2001,32.0,DECEPTIVE PRACTICE,1
1865,06/19/2001,33.0,HOMICIDE,1
1866,06/19/2001,35.0,CRIMINAL DAMAGE,1
1867,06/19/2001,43.0,THEFT,1
1868,06/19/2001,46.0,BURGLARY,1
1869,06/19/2001,46.0,THEFT,1
1870,06/19/2001,46.0,BURGLARY,1
1871,06/19/2001,46.0,THEFT,1
1872,06/19/2001,64.0,THEFT,1
1873,06/19/2001,68.0,CRIMINAL DAMAGE,1
1874,06/19/2001,68.0,HOMICIDE,1
1875,06/19/2001,68.0,CRIMINAL DAMAGE,1
1876,06/19/2001,68.0,HOMICIDE,1
1877,06/19/2001,77.0,THEFT,1
1878,06/20/2001,25.0,MOTOR VEHICLE THEFT,1
1879,06/20/2001,29.0,CRIMINAL TRESPASS,1
1880,06/20/2001,32.0,THEFT,1
1881,06/20/2001,67.0,HOMICIDE,1
1882,06/20/2001,69.0,THEFT,1
1883,06/20/2001,71.0,THEFT,1
1884,06/21/2001,5.0,SEX OFFENSE,1
1885,06/21/2001,23.0,HOMICIDE,1
1886,06/21/2001,26.0,DECEPTIVE PRACTICE,1
1887,06/21/2001,42.0,HOMICIDE,1
1888,06/21/2001,70.0,THEFT,1
1889,06/21/2001,72.0,OTHER OFFENSE,1
1890,06/22/2001,19.0,MOTOR VEHICLE THEFT,1
1891,06/22/2001,23.0,HOMICIDE,2
1892,06/22/2001,30.0,THEFT,1
1893,06/22/2001,38.0,HOMICIDE,1
1894,06/22/2001,45.0,MOTOR VEHICLE THEFT,1
1895,06/22/2001,69.0,DECEPTIVE PRACTICE,1
1896,06/23/2001,5.0,THEFT,1
1897,06/23/2001,24.0,MOTOR VEHICLE THEFT,2
1898,06/23/2001,43.0,HOMICIDE,2
1899,06/23/2001,46.0,HOMICIDE,1
1900,06/23/2001,49.0,HOMICIDE,1
1901,06/23/2001,68.0,THEFT,1
1902,06/24/2001,22.0,HOMICIDE,1
1903,06/24/2001,23.0,BATTERY,1
1904,06/24/2001,23.0,NARCOTICS,1
1905,06/24/2001,23.0,BATTERY,1
1906,06/24/2001,23.0,NARCOTICS,1
1907,06/24/2001,24.0,CRIMINAL DAMAGE,1
1908,06/24/2001,24.0,HOMICIDE,1
1909,06/24/2001,24.0,CRIMINAL DAMAGE,1
1910,06/24/2001,24.0,HOMICIDE,1
1911,06/24/2001,25.0,CRIMINAL DAMAGE,1
1912,06/24/2001,35.0,OTHER OFFENSE,1
1913,06/25/2001,8.0,THEFT,1
1914,06/25/2001,15.0,MOTOR VEHICLE THEFT,1
1915,06/25/2001,24.0,MOTOR VEHICLE THEFT,1
1916,06/25/2001,29.0,CRIM SEXUAL ASSAULT,1
1917,06/25/2001,35.0,THEFT,1
1918,06/25/2001,61.0,CRIM SEXUAL ASSAULT,1
1919,06/25/2001,67.0,THEFT,1
1920,06/25/2001,76.0,MOTOR VEHICLE THEFT,1
1921,06/25/2001,77.0,HOMICIDE,1
1922,06/26/2001,25.0,HOMICIDE,2
1923,06/26/2001,25.0,MOTOR VEHICLE THEFT,1
1924,06/26/2001,25.0,HOMICIDE,2
1925,06/26/2001,25.0,MOTOR VEHICLE THEFT,1
1926,06/26/2001,26.0,NARCOTICS,1
1927,06/26/2001,48.0,HOMICIDE,1
1928,06/26/2001,53.0,HOMICIDE,1
1929,06/26/2001,63.0,MOTOR VEHICLE THEFT,1
1930,06/26/2001,69.0,CRIM SEXUAL ASSAULT,1
1931,06/27/2001,6.0,THEFT,1
1932,06/27/2001,17.0,HOMICIDE,1
1933,06/27/2001,23.0,BATTERY,1
1934,06/27/2001,30.0,HOMICIDE,1
1935,06/27/2001,35.0,MOTOR VEHICLE THEFT,1
1936,06/27/2001,44.0,MOTOR VEHICLE THEFT,2
1937,06/27/2001,44.0,THEFT,1
1938,06/27/2001,44.0,MOTOR VEHICLE THEFT,2
1939,06/27/2001,44.0,THEFT,1
1940,06/27/2001,46.0,ASSAULT,1
1941,06/27/2001,73.0,CRIMINAL DAMAGE,1
1942,06/28/2001,3.0,MOTOR VEHICLE THEFT,1
1943,06/28/2001,56.0,BATTERY,1
1944,06/28/2001,67.0,THEFT,1
1945,06/29/2001,23.0,BATTERY,1
1946,06/29/2001,26.0,OTHER OFFENSE,1
1947,06/29/2001,73.0,HOMICIDE,1
1948,06/29/2001,75.0,HOMICIDE,1
1949,06/30/2001,17.0,MOTOR VEHICLE THEFT,1
1950,06/30/2001,23.0,ROBBERY,1
1951,06/30/2001,24.0,BATTERY,1
1952,06/30/2001,31.0,HOMICIDE,2
1953,06/30/2001,36.0,THEFT,1
1954,06/30/2001,49.0,HOMICIDE,1
1955,06/30/2001,68.0,MOTOR VEHICLE THEFT,1
1956,06/30/2001,70.0,OTHER OFFENSE,1
1957,07/01/2001,1.0,DECEPTIVE PRACTICE,1
1958,07/01/2001,4.0,DECEPTIVE PRACTICE,1
1959,07/01/2001,6.0,THEFT,1
1960,07/01/2001,7.0,OTHER OFFENSE,1
1961,07/01/2001,8.0,THEFT,2
1962,07/01/2001,15.0,THEFT,1
1963,07/01/2001,16.0,OFFENSE INVOLVING CHILDREN,1
1964,07/01/2001,17.0,THEFT,1
1965,07/01/2001,20.0,OFFENSE INVOLVING CHILDREN,1
1966,07/01/2001,23.0,BATTERY,1
1967,07/01/2001,23.0,DECEPTIVE PRACTICE,1
1968,07/01/2001,23.0,THEFT,2
1969,07/01/2001,23.0,BATTERY,1
1970,07/01/2001,23.0,DECEPTIVE PRACTICE,1
1971,07/01/2001,23.0,THEFT,2
1972,07/01/2001,23.0,BATTERY,1
1973,07/01/2001,23.0,DECEPTIVE PRACTICE,1
1974,07/01/2001,23.0,THEFT,2
1975,07/01/2001,24.0,DECEPTIVE PRACTICE,2
1976,07/01/2001,24.0,OFFENSE INVOLVING CHILDREN,1
1977,07/01/2001,24.0,THEFT,2
1978,07/01/2001,24.0,DECEPTIVE PRACTICE,2
1979,07/01/2001,24.0,OFFENSE INVOLVING CHILDREN,1
1980,07/01/2001,24.0,THEFT,2
1981,07/01/2001,24.0,DECEPTIVE PRACTICE,2
1982,07/01/2001,24.0,OFFENSE INVOLVING CHILDREN,1
1983,07/01/2001,24.0,THEFT,2
1984,07/01/2001,25.0,DECEPTIVE PRACTICE,2
1985,07/01/2001,25.0,MOTOR VEHICLE THEFT,1
1986,07/01/2001,25.0,OFFENSE INVOLVING CHILDREN,1
1987,07/01/2001,25.0,THEFT,2
1988,07/01/2001,25.0,DECEPTIVE PRACTICE,2
1989,07/01/2001,25.0,MOTOR VEHICLE THEFT,1
1990,07/01/2001,25.0,OFFENSE INVOLVING CHILDREN,1
1991,07/01/2001,25.0,THEFT,2
1992,07/01/2001,25.0,DECEPTIVE PRACTICE,2
1993,07/01/2001,25.0,MOTOR VEHICLE THEFT,1
1994,07/01/2001,25.0,OFFENSE INVOLVING CHILDREN,1
1995,07/01/2001,25.0,THEFT,2
1996,07/01/2001,25.0,DECEPTIVE PRACTICE,2
1997,07/01/2001,25.0,MOTOR VEHICLE THEFT,1
1998,07/01/2001,25.0,OFFENSE INVOLVING CHILDREN,1
1999,07/01/2001,25.0,THEFT,2
2000,07/01/2001,26.0,BATTERY,1
2001,07/01/2001,26.0,OFFENSE INVOLVING CHILDREN,1
2002,07/01/2001,26.0,THEFT,1
2003,07/01/2001,26.0,BATTERY,1
2004,07/01/2001,26.0,OFFENSE INVOLVING CHILDREN,1
2005,07/01/2001,26.0,THEFT,1
2006,07/01/2001,26.0,BATTERY,1
2007,07/01/2001,26.0,OFFENSE INVOLVING CHILDREN,1
2008,07/01/2001,26.0,THEFT,1
2009,07/01/2001,27.0,THEFT,1
2010,07/01/2001,29.0,DECEPTIVE PRACTICE,2
2011,07/01/2001,31.0,THEFT,2
2012,07/01/2001,33.0,SEX OFFENSE,1
2013,07/01/2001,33.0,THEFT,1
2014,07/01/2001,33.0,SEX OFFENSE,1
2015,07/01/2001,33.0,THEFT,1
2016,07/01/2001,39.0,THEFT,1
2017,07/01/2001,42.0,BATTERY,1
2018,07/01/2001,42.0,SEX OFFENSE,1
2019,07/01/2001,42.0,THEFT,3
2020,07/01/2001,42.0,BATTERY,1
2021,07/01/2001,42.0,SEX OFFENSE,1
2022,07/01/2001,42.0,THEFT,3
2023,07/01/2001,42.0,BATTERY,1
2024,07/01/2001,42.0,SEX OFFENSE,1
2025,07/01/2001,42.0,THEFT,3
2026,07/01/2001,44.0,SEX OFFENSE,1
2027,07/01/2001,46.0,THEFT,1
2028,07/01/2001,49.0,THEFT,1
2029,07/01/2001,51.0,OFFENSE INVOLVING CHILDREN,1
2030,07/01/2001,54.0,THEFT,1
2031,07/01/2001,61.0,DECEPTIVE PRACTICE,1
2032,07/01/2001,66.0,OFFENSE INVOLVING CHILDREN,1
2033,07/01/2001,67.0,THEFT,1
2034,07/01/2001,68.0,THEFT,1
2035,07/01/2001,69.0,CRIMINAL DAMAGE,1
2036,07/01/2001,69.0,THEFT,1
2037,07/01/2001,69.0,CRIMINAL DAMAGE,1
2038,07/01/2001,69.0,THEFT,1
2039,07/01/2001,70.0,CRIM SEXUAL ASSAULT,1
2040,07/01/2001,71.0,THEFT,1
2041,07/01/2001,73.0,HOMICIDE,1
2042,07/02/2001,7.0,MOTOR VEHICLE THEFT,1
2043,07/02/2001,19.0,OTHER OFFENSE,1
2044,07/02/2001,23.0,BATTERY,1
2045,07/02/2001,23.0,OFFENSE INVOLVING CHILDREN,1
2046,07/02/2001,23.0,BATTERY,1
2047,07/02/2001,23.0,OFFENSE INVOLVING CHILDREN,1
2048,07/02/2001,25.0,BATTERY,1
2049,07/02/2001,25.0,THEFT,1
2050,07/02/2001,25.0,BATTERY,1
2051,07/02/2001,25.0,THEFT,1
2052,07/02/2001,43.0,HOMICIDE,1
2053,07/02/2001,67.0,HOMICIDE,1
2054,07/03/2001,6.0,THEFT,1
2055,07/03/2001,19.0,MOTOR VEHICLE THEFT,1
2056,07/03/2001,43.0,MOTOR VEHICLE THEFT,1
2057,07/03/2001,44.0,THEFT,1
2058,07/03/2001,65.0,THEFT,1
2059,07/04/2001,3.0,LIQUOR LAW VIOLATION,1
2060,07/04/2001,11.0,SEX OFFENSE,1
2061,07/04/2001,14.0,HOMICIDE,1
2062,07/04/2001,30.0,OFFENSE INVOLVING CHILDREN,1
2063,07/04/2001,56.0,THEFT,1
2064,07/05/2001,14.0,HOMICIDE,1
2065,07/05/2001,22.0,HOMICIDE,1
2066,07/05/2001,23.0,THEFT,1
2067,07/05/2001,24.0,OFFENSE INVOLVING CHILDREN,1
2068,07/05/2001,28.0,SEX OFFENSE,1
2069,07/05/2001,51.0,THEFT,1
2070,07/05/2001,68.0,MOTOR VEHICLE THEFT,1
2071,07/05/2001,75.0,THEFT,1
2072,07/06/2001,20.0,MOTOR VEHICLE THEFT,1
2073,07/06/2001,21.0,MOTOR VEHICLE THEFT,1
2074,07/06/2001,27.0,ASSAULT,1
2075,07/06/2001,29.0,HOMICIDE,1
2076,07/06/2001,29.0,MOTOR VEHICLE THEFT,1
2077,07/06/2001,29.0,THEFT,1
2078,07/06/2001,29.0,HOMICIDE,1
2079,07/06/2001,29.0,MOTOR VEHICLE THEFT,1
2080,07/06/2001,29.0,THEFT,1
2081,07/06/2001,29.0,HOMICIDE,1
2082,07/06/2001,29.0,MOTOR VEHICLE THEFT,1
2083,07/06/2001,29.0,THEFT,1
2084,07/06/2001,54.0,DECEPTIVE PRACTICE,1
2085,07/06/2001,66.0,THEFT,2
2086,07/06/2001,75.0,THEFT,1
2087,07/07/2001,8.0,MOTOR VEHICLE THEFT,1
2088,07/07/2001,25.0,BATTERY,1
2089,07/07/2001,38.0,BATTERY,1
2090,07/07/2001,38.0,THEFT,1
2091,07/07/2001,38.0,BATTERY,1
2092,07/07/2001,38.0,THEFT,1
2093,07/07/2001,43.0,HOMICIDE,1
2094,07/08/2001,22.0,MOTOR VEHICLE THEFT,1
2095,07/08/2001,25.0,OTHER OFFENSE,1
2096,07/08/2001,40.0,ASSAULT,1
2097,07/08/2001,63.0,MOTOR VEHICLE THEFT,1
2098,07/08/2001,66.0,HOMICIDE,1
2099,07/08/2001,67.0,HOMICIDE,1
2100,07/08/2001,68.0,HOMICIDE,1
2101,07/09/2001,7.0,DECEPTIVE PRACTICE,1
2102,07/09/2001,8.0,OTHER OFFENSE,1
2103,07/09/2001,11.0,DECEPTIVE PRACTICE,1
2104,07/09/2001,28.0,CRIMINAL DAMAGE,1
2105,07/09/2001,32.0,THEFT,1
2106,07/09/2001,41.0,MOTOR VEHICLE THEFT,1
2107,07/09/2001,43.0,HOMICIDE,1
2108,07/09/2001,67.0,HOMICIDE,1
2109,07/09/2001,68.0,HOMICIDE,2
2110,07/09/2001,68.0,OTHER OFFENSE,1
2111,07/09/2001,68.0,HOMICIDE,2
2112,07/09/2001,68.0,OTHER OFFENSE,1
2113,07/10/2001,1.0,THEFT,1
2114,07/10/2001,3.0,OTHER OFFENSE,1
2115,07/10/2001,8.0,HOMICIDE,1
2116,07/10/2001,8.0,MOTOR VEHICLE THEFT,1
2117,07/10/2001,8.0,HOMICIDE,1
2118,07/10/2001,8.0,MOTOR VEHICLE THEFT,1
2119,07/10/2001,24.0,HOMICIDE,2
2120,07/10/2001,25.0,MOTOR VEHICLE THEFT,1
2121,07/10/2001,26.0,PROSTITUTION,1
2122,07/10/2001,27.0,ASSAULT,1
2123,07/10/2001,56.0,DECEPTIVE PRACTICE,1
2124,07/11/2001,3.0,HOMICIDE,1
2125,07/11/2001,30.0,OFFENSE INVOLVING CHILDREN,1
2126,07/11/2001,32.0,DECEPTIVE PRACTICE,1
2127,07/11/2001,38.0,BATTERY,1
2128,07/11/2001,56.0,DECEPTIVE PRACTICE,1
2129,07/12/2001,23.0,BATTERY,1
2130,07/12/2001,26.0,NARCOTICS,1
2131,07/12/2001,30.0,CRIMINAL TRESPASS,1
2132,07/12/2001,68.0,ASSAULT,1
2133,07/13/2001,4.0,DECEPTIVE PRACTICE,1
2134,07/13/2001,19.0,SEX OFFENSE,1
2135,07/13/2001,26.0,ARSON,1
2136,07/13/2001,29.0,BATTERY,1
2137,07/13/2001,54.0,THEFT,1
2138,07/13/2001,67.0,HOMICIDE,1
2139,07/13/2001,68.0,HOMICIDE,1
2140,07/13/2001,76.0,MOTOR VEHICLE THEFT,1
2141,07/14/2001,8.0,ROBBERY,1
2142,07/14/2001,26.0,HOMICIDE,1
2143,07/14/2001,27.0,BATTERY,1
2144,07/14/2001,28.0,PROSTITUTION,1
2145,07/14/2001,69.0,MOTOR VEHICLE THEFT,1
2146,07/14/2001,71.0,DECEPTIVE PRACTICE,1
2147,07/15/2001,8.0,BURGLARY,1
2148,07/15/2001,10.0,DECEPTIVE PRACTICE,1
2149,07/15/2001,26.0,MOTOR VEHICLE THEFT,1
2150,07/15/2001,27.0,ASSAULT,1
2151,07/15/2001,30.0,ROBBERY,1
