,Date,Community Area,Primary Type,Number
14586,12/02/2020,63,OTHER OFFENSE,1
14587,12/02/2020,64,MOTOR VEHICLE THEFT,1
14588,12/02/2020,64,THEFT,1
14589,12/02/2020,65,ASSAULT,2
14590,12/02/2020,65,OTHER OFFENSE,1
14591,12/02/2020,65,THEFT,2
14592,12/02/2020,66,ASSAULT,3
14593,12/02/2020,66,BATTERY,3
14594,12/02/2020,66,BURGLARY,1
14595,12/02/2020,66,CRIMINAL DAMAGE,2
14596,12/02/2020,66,CRIMINAL TRESPASS,2
14597,12/02/2020,66,DECEPTIVE PRACTICE,1
14598,12/02/2020,66,NARCOTICS,1
14599,12/02/2020,66,THEFT,3
14600,12/02/2020,67,ASSAULT,3
14601,12/02/2020,67,BATTERY,2
14602,12/02/2020,67,CRIM SEXUAL ASSAULT,1
14603,12/02/2020,67,CRIMINAL DAMAGE,2
14604,12/02/2020,67,OFFENSE INVOLVING CHILDREN,1
14605,12/02/2020,67,THEFT,5
14606,12/02/2020,67,WEAPONS VIOLATION,2
14607,12/02/2020,68,ASSAULT,2
14608,12/02/2020,68,BATTERY,1
14609,12/02/2020,68,CRIMINAL DAMAGE,2
14610,12/02/2020,68,DECEPTIVE PRACTICE,1
14611,12/02/2020,68,MOTOR VEHICLE THEFT,1
14612,12/02/2020,68,NARCOTICS,1
14613,12/02/2020,68,OTHER OFFENSE,2
14614,12/02/2020,68,PUBLIC PEACE VIOLATION,1
14615,12/02/2020,68,THEFT,3
14616,12/02/2020,68,WEAPONS VIOLATION,1
14617,12/02/2020,69,ASSAULT,2
14618,12/02/2020,69,BATTERY,2
14619,12/02/2020,69,BURGLARY,3
14620,12/02/2020,69,CRIMINAL DAMAGE,1
14621,12/02/2020,69,CRIMINAL TRESPASS,1
14622,12/02/2020,69,DECEPTIVE PRACTICE,1
14623,12/02/2020,69,NARCOTICS,1
14624,12/02/2020,69,OTHER OFFENSE,1
14625,12/02/2020,69,THEFT,2
14626,12/02/2020,70,CRIMINAL DAMAGE,1
14627,12/02/2020,70,DECEPTIVE PRACTICE,1
14628,12/02/2020,70,NARCOTICS,1
14629,12/02/2020,70,THEFT,2
14630,12/02/2020,71,BATTERY,5
14631,12/02/2020,71,BURGLARY,1
14632,12/02/2020,71,CRIMINAL DAMAGE,1
14633,12/02/2020,71,DECEPTIVE PRACTICE,1
14634,12/02/2020,71,INTERFERENCE WITH PUBLIC OFFICER,1
14635,12/02/2020,71,MOTOR VEHICLE THEFT,1
14636,12/02/2020,71,NARCOTICS,2
14637,12/02/2020,71,OTHER OFFENSE,1
14638,12/02/2020,71,THEFT,2
14639,12/02/2020,71,WEAPONS VIOLATION,1
14640,12/02/2020,72,BURGLARY,1
14641,12/02/2020,73,ASSAULT,1
14642,12/02/2020,73,CRIMINAL DAMAGE,1
14643,12/02/2020,73,SEX OFFENSE,1
14644,12/02/2020,73,THEFT,2
14645,12/02/2020,74,BURGLARY,1
14646,12/02/2020,74,CRIMINAL DAMAGE,1
14647,12/02/2020,75,BATTERY,2
14648,12/02/2020,75,CRIMINAL TRESPASS,1
14649,12/02/2020,75,DECEPTIVE PRACTICE,1
14650,12/02/2020,75,THEFT,2
14651,12/02/2020,76,BATTERY,1
14652,12/02/2020,76,CRIMINAL TRESPASS,2
14653,12/02/2020,76,DECEPTIVE PRACTICE,1
14654,12/02/2020,76,OTHER OFFENSE,1
14655,12/02/2020,77,ASSAULT,1
14656,12/02/2020,77,BATTERY,1
14657,12/02/2020,77,CRIMINAL DAMAGE,1
14658,12/02/2020,77,OTHER OFFENSE,1
14659,12/02/2020,77,THEFT,3
14660,13/02/2020,1,BATTERY,2
14661,13/02/2020,1,CRIM SEXUAL ASSAULT,1
14662,13/02/2020,1,DECEPTIVE PRACTICE,2
14663,13/02/2020,1,OTHER OFFENSE,1
14664,13/02/2020,1,THEFT,2
14665,13/02/2020,1,WEAPONS VIOLATION,1
14666,13/02/2020,2,ASSAULT,1
14667,13/02/2020,2,BATTERY,1
14668,13/02/2020,2,CRIMINAL DAMAGE,1
14669,13/02/2020,2,NARCOTICS,1
14670,13/02/2020,3,BATTERY,1
14671,13/02/2020,3,BURGLARY,1
14672,13/02/2020,3,CRIMINAL DAMAGE,1
14673,13/02/2020,3,OTHER OFFENSE,1
14674,13/02/2020,3,THEFT,2
14675,13/02/2020,4,BATTERY,2
14676,13/02/2020,4,CRIMINAL DAMAGE,2
14677,13/02/2020,4,OTHER OFFENSE,1
14678,13/02/2020,5,BURGLARY,1
14679,13/02/2020,6,ASSAULT,1
14680,13/02/2020,6,BATTERY,1
14681,13/02/2020,6,CRIMINAL DAMAGE,1
14682,13/02/2020,6,THEFT,3
14683,13/02/2020,7,ASSAULT,1
14684,13/02/2020,7,BATTERY,4
14685,13/02/2020,7,DECEPTIVE PRACTICE,1
14686,13/02/2020,7,OFFENSE INVOLVING CHILDREN,1
14687,13/02/2020,7,ROBBERY,1
14688,13/02/2020,7,THEFT,4
14689,13/02/2020,8,ASSAULT,2
14690,13/02/2020,8,BATTERY,1
14691,13/02/2020,8,CRIM SEXUAL ASSAULT,1
14692,13/02/2020,8,CRIMINAL DAMAGE,2
14693,13/02/2020,8,DECEPTIVE PRACTICE,5
14694,13/02/2020,8,MOTOR VEHICLE THEFT,2
14695,13/02/2020,8,OTHER OFFENSE,1
14696,13/02/2020,8,THEFT,4
14697,13/02/2020,8,WEAPONS VIOLATION,1
14698,13/02/2020,9,DECEPTIVE PRACTICE,1
14699,13/02/2020,10,CRIMINAL DAMAGE,1
14700,13/02/2020,10,DECEPTIVE PRACTICE,1
14701,13/02/2020,10,MOTOR VEHICLE THEFT,1
14702,13/02/2020,10,THEFT,1
14703,13/02/2020,11,DECEPTIVE PRACTICE,1
14704,13/02/2020,11,OTHER OFFENSE,2
14705,13/02/2020,12,THEFT,1
14706,13/02/2020,14,BATTERY,1
14707,13/02/2020,14,DECEPTIVE PRACTICE,1
14708,13/02/2020,14,OTHER OFFENSE,1
14709,13/02/2020,14,WEAPONS VIOLATION,1
14710,13/02/2020,15,ASSAULT,1
14711,13/02/2020,15,BATTERY,1
14712,13/02/2020,15,CRIMINAL DAMAGE,4
14713,13/02/2020,15,OTHER OFFENSE,1
14714,13/02/2020,15,ROBBERY,1
14715,13/02/2020,15,THEFT,3
14716,13/02/2020,15,WEAPONS VIOLATION,1
14717,13/02/2020,16,BATTERY,2
14718,13/02/2020,16,CRIMINAL DAMAGE,2
14719,13/02/2020,16,OTHER OFFENSE,2
14720,13/02/2020,17,BATTERY,2
14721,13/02/2020,17,OTHER OFFENSE,1
14722,13/02/2020,17,ROBBERY,1
14723,13/02/2020,17,THEFT,1
14724,13/02/2020,18,DECEPTIVE PRACTICE,1
14725,13/02/2020,19,BATTERY,2
14726,13/02/2020,19,CRIMINAL DAMAGE,1
14727,13/02/2020,19,DECEPTIVE PRACTICE,2
14728,13/02/2020,19,MOTOR VEHICLE THEFT,2
14729,13/02/2020,19,NARCOTICS,3
14730,13/02/2020,19,ROBBERY,1
14731,13/02/2020,19,SEX OFFENSE,1
14732,13/02/2020,19,THEFT,1
14733,13/02/2020,19,WEAPONS VIOLATION,1
14734,13/02/2020,20,DECEPTIVE PRACTICE,2
14735,13/02/2020,20,MOTOR VEHICLE THEFT,1
14736,13/02/2020,21,ASSAULT,1
14737,13/02/2020,21,BURGLARY,1
14738,13/02/2020,21,THEFT,2
14739,13/02/2020,22,ASSAULT,1
14740,13/02/2020,22,BATTERY,1
14741,13/02/2020,22,CRIMINAL DAMAGE,1
14742,13/02/2020,22,THEFT,2
14743,13/02/2020,23,ASSAULT,2
14744,13/02/2020,23,BATTERY,3
14745,13/02/2020,23,CRIMINAL DAMAGE,2
14746,13/02/2020,23,NARCOTICS,1
14747,13/02/2020,23,THEFT,3
14748,13/02/2020,24,ASSAULT,1
14749,13/02/2020,24,CRIMINAL DAMAGE,3
14750,13/02/2020,24,OTHER OFFENSE,1
14751,13/02/2020,24,THEFT,4
14752,13/02/2020,25,ASSAULT,2
14753,13/02/2020,25,BATTERY,4
14754,13/02/2020,25,BURGLARY,2
14755,13/02/2020,25,CRIM SEXUAL ASSAULT,1
14756,13/02/2020,25,CRIMINAL DAMAGE,5
14757,13/02/2020,25,CRIMINAL TRESPASS,1
14758,13/02/2020,25,DECEPTIVE PRACTICE,1
14759,13/02/2020,25,MOTOR VEHICLE THEFT,1
14760,13/02/2020,25,NARCOTICS,2
14761,13/02/2020,25,OTHER OFFENSE,1
14762,13/02/2020,25,ROBBERY,2
14763,13/02/2020,25,THEFT,5
14764,13/02/2020,26,ASSAULT,2
14765,13/02/2020,26,BATTERY,2
14766,13/02/2020,26,CRIMINAL DAMAGE,2
14767,13/02/2020,26,CRIMINAL TRESPASS,4
14768,13/02/2020,26,MOTOR VEHICLE THEFT,1
14769,13/02/2020,26,ROBBERY,2
14770,13/02/2020,26,THEFT,2
14771,13/02/2020,27,BATTERY,1
14772,13/02/2020,27,CRIMINAL TRESPASS,1
14773,13/02/2020,27,MOTOR VEHICLE THEFT,1
14774,13/02/2020,27,NARCOTICS,3
14775,13/02/2020,27,OTHER OFFENSE,1
14776,13/02/2020,27,THEFT,1
14777,13/02/2020,28,BATTERY,2
14778,13/02/2020,28,BURGLARY,2
14779,13/02/2020,28,CRIMINAL DAMAGE,2
14780,13/02/2020,28,CRIMINAL TRESPASS,3
14781,13/02/2020,28,DECEPTIVE PRACTICE,5
14782,13/02/2020,28,MOTOR VEHICLE THEFT,1
14783,13/02/2020,28,NARCOTICS,1
14784,13/02/2020,28,OTHER OFFENSE,1
14785,13/02/2020,28,ROBBERY,2
14786,13/02/2020,28,THEFT,6
14787,13/02/2020,29,ASSAULT,1
14788,13/02/2020,29,BATTERY,3
14789,13/02/2020,29,CRIMINAL DAMAGE,2
14790,13/02/2020,29,CRIMINAL TRESPASS,1
14791,13/02/2020,29,NARCOTICS,6
14792,13/02/2020,29,OTHER OFFENSE,1
14793,13/02/2020,29,ROBBERY,3
14794,13/02/2020,29,THEFT,4
14795,13/02/2020,30,CRIMINAL DAMAGE,2
14796,13/02/2020,30,ROBBERY,1
14797,13/02/2020,30,THEFT,1
14798,13/02/2020,31,ASSAULT,1
14799,13/02/2020,31,BATTERY,1
14800,13/02/2020,31,NARCOTICS,1
14801,13/02/2020,31,OFFENSE INVOLVING CHILDREN,2
14802,13/02/2020,32,BATTERY,4
14803,13/02/2020,32,ROBBERY,4
14804,13/02/2020,32,THEFT,11
14805,13/02/2020,33,BURGLARY,1
14806,13/02/2020,33,CRIMINAL DAMAGE,1
14807,13/02/2020,33,DECEPTIVE PRACTICE,1
14808,13/02/2020,33,THEFT,1
14809,13/02/2020,34,CRIMINAL DAMAGE,1
14810,13/02/2020,34,THEFT,1
14811,13/02/2020,35,BATTERY,2
14812,13/02/2020,35,CRIMINAL DAMAGE,1
14813,13/02/2020,35,THEFT,1
14814,13/02/2020,37,NARCOTICS,1
14815,13/02/2020,38,BATTERY,1
14816,13/02/2020,38,BURGLARY,1
14817,13/02/2020,38,CRIMINAL DAMAGE,2
14818,13/02/2020,38,THEFT,3
14819,13/02/2020,39,DECEPTIVE PRACTICE,1
14820,13/02/2020,39,OTHER OFFENSE,1
14821,13/02/2020,40,BATTERY,1
14822,13/02/2020,40,CRIMINAL TRESPASS,1
14823,13/02/2020,40,OTHER OFFENSE,1
14824,13/02/2020,40,THEFT,1
14825,13/02/2020,41,ASSAULT,1
14826,13/02/2020,41,BATTERY,1
14827,13/02/2020,41,THEFT,1
14828,13/02/2020,42,ASSAULT,1
14829,13/02/2020,42,BATTERY,2
14830,13/02/2020,42,BURGLARY,1
14831,13/02/2020,42,CRIM SEXUAL ASSAULT,1
14832,13/02/2020,42,DECEPTIVE PRACTICE,1
14833,13/02/2020,42,NARCOTICS,2
14834,13/02/2020,42,THEFT,2
14835,13/02/2020,42,WEAPONS VIOLATION,1
14836,13/02/2020,43,ASSAULT,2
14837,13/02/2020,43,BATTERY,5
14838,13/02/2020,43,CRIM SEXUAL ASSAULT,1
14839,13/02/2020,43,CRIMINAL DAMAGE,4
14840,13/02/2020,43,CRIMINAL TRESPASS,1
14841,13/02/2020,43,DECEPTIVE PRACTICE,1
14842,13/02/2020,43,NARCOTICS,1
14843,13/02/2020,43,OTHER OFFENSE,4
14844,13/02/2020,43,THEFT,2
14845,13/02/2020,43,WEAPONS VIOLATION,1
14846,13/02/2020,44,ASSAULT,4
14847,13/02/2020,44,BATTERY,3
14848,13/02/2020,44,CRIMINAL DAMAGE,2
14849,13/02/2020,44,OTHER OFFENSE,2
14850,13/02/2020,44,ROBBERY,1
14851,13/02/2020,44,THEFT,1
14852,13/02/2020,45,BATTERY,1
14853,13/02/2020,45,BURGLARY,1
14854,13/02/2020,45,OTHER OFFENSE,1
14855,13/02/2020,45,THEFT,1
14856,13/02/2020,46,BATTERY,1
14857,13/02/2020,46,CRIMINAL DAMAGE,1
14858,13/02/2020,46,CRIMINAL TRESPASS,1
14859,13/02/2020,46,NARCOTICS,1
14860,13/02/2020,46,OFFENSE INVOLVING CHILDREN,1
14861,13/02/2020,46,THEFT,1
14862,13/02/2020,48,ASSAULT,1
14863,13/02/2020,48,CRIMINAL TRESPASS,1
14864,13/02/2020,48,THEFT,1
14865,13/02/2020,49,ASSAULT,2
14866,13/02/2020,49,BATTERY,2
14867,13/02/2020,49,CRIMINAL TRESPASS,2
14868,13/02/2020,49,DECEPTIVE PRACTICE,1
14869,13/02/2020,49,HOMICIDE,1
14870,13/02/2020,49,MOTOR VEHICLE THEFT,1
14871,13/02/2020,50,CRIMINAL DAMAGE,1
14872,13/02/2020,51,BATTERY,1
14873,13/02/2020,51,CRIMINAL TRESPASS,1
14874,13/02/2020,51,OTHER OFFENSE,1
14875,13/02/2020,51,THEFT,5
14876,13/02/2020,53,ASSAULT,2
14877,13/02/2020,53,BATTERY,2
14878,13/02/2020,53,BURGLARY,1
14879,13/02/2020,53,MOTOR VEHICLE THEFT,1
14880,13/02/2020,53,NARCOTICS,2
14881,13/02/2020,53,OTHER OFFENSE,2
14882,13/02/2020,53,THEFT,3
14883,13/02/2020,54,BATTERY,2
14884,13/02/2020,54,CRIMINAL DAMAGE,1
14885,13/02/2020,55,CRIMINAL DAMAGE,1
14886,13/02/2020,56,BATTERY,1
14887,13/02/2020,56,CRIMINAL TRESPASS,1
14888,13/02/2020,56,DECEPTIVE PRACTICE,1
14889,13/02/2020,57,BATTERY,1
14890,13/02/2020,57,THEFT,1
14891,13/02/2020,58,ASSAULT,1
14892,13/02/2020,58,BURGLARY,1
14893,13/02/2020,58,CRIMINAL DAMAGE,1
14894,13/02/2020,58,MOTOR VEHICLE THEFT,2
14895,13/02/2020,58,THEFT,1
14896,13/02/2020,59,BATTERY,1
14897,13/02/2020,61,BATTERY,1
14898,13/02/2020,61,NARCOTICS,1
14899,13/02/2020,61,OTHER OFFENSE,2
14900,13/02/2020,61,THEFT,1
14901,13/02/2020,62,OTHER OFFENSE,1
14902,13/02/2020,62,ROBBERY,1
14903,13/02/2020,63,BATTERY,1
14904,13/02/2020,63,OTHER OFFENSE,1
14905,13/02/2020,63,THEFT,1
14906,13/02/2020,64,OFFENSE INVOLVING CHILDREN,1
14907,13/02/2020,65,BATTERY,1
14908,13/02/2020,65,BURGLARY,1
14909,13/02/2020,65,DECEPTIVE PRACTICE,1
14910,13/02/2020,65,ROBBERY,1
14911,13/02/2020,65,THEFT,3
14912,13/02/2020,66,BATTERY,4
14913,13/02/2020,66,CRIMINAL DAMAGE,1
14914,13/02/2020,66,MOTOR VEHICLE THEFT,3
14915,13/02/2020,66,NARCOTICS,1
14916,13/02/2020,66,OTHER OFFENSE,1
14917,13/02/2020,66,THEFT,2
14918,13/02/2020,67,BATTERY,3
14919,13/02/2020,67,CRIMINAL DAMAGE,1
14920,13/02/2020,67,CRIMINAL TRESPASS,1
14921,13/02/2020,67,MOTOR VEHICLE THEFT,1
14922,13/02/2020,67,NARCOTICS,1
14923,13/02/2020,68,ASSAULT,1
14924,13/02/2020,68,BATTERY,1
14925,13/02/2020,68,BURGLARY,1
14926,13/02/2020,68,CRIMINAL DAMAGE,1
14927,13/02/2020,68,DECEPTIVE PRACTICE,1
14928,13/02/2020,68,NARCOTICS,3
14929,13/02/2020,68,ROBBERY,1
14930,13/02/2020,68,WEAPONS VIOLATION,1
14931,13/02/2020,69,ASSAULT,1
14932,13/02/2020,69,BATTERY,3
14933,13/02/2020,69,BURGLARY,1
14934,13/02/2020,69,CRIMINAL DAMAGE,4
14935,13/02/2020,69,INTERFERENCE WITH PUBLIC OFFICER,1
14936,13/02/2020,69,MOTOR VEHICLE THEFT,1
14937,13/02/2020,69,ROBBERY,1
14938,13/02/2020,69,THEFT,3
14939,13/02/2020,69,WEAPONS VIOLATION,1
14940,13/02/2020,70,ASSAULT,1
14941,13/02/2020,70,BATTERY,1
14942,13/02/2020,70,BURGLARY,1
14943,13/02/2020,70,THEFT,1
14944,13/02/2020,71,ASSAULT,3
14945,13/02/2020,71,BATTERY,5
14946,13/02/2020,71,CRIM SEXUAL ASSAULT,1
14947,13/02/2020,71,CRIMINAL DAMAGE,1
14948,13/02/2020,71,NARCOTICS,1
14949,13/02/2020,71,OTHER OFFENSE,2
14950,13/02/2020,71,ROBBERY,1
14951,13/02/2020,71,THEFT,1
14952,13/02/2020,72,BATTERY,1
14953,13/02/2020,72,THEFT,1
14954,13/02/2020,73,ASSAULT,3
14955,13/02/2020,73,BATTERY,2
14956,13/02/2020,74,NARCOTICS,1
14957,13/02/2020,75,CRIMINAL DAMAGE,2
14958,13/02/2020,76,BATTERY,1
14959,13/02/2020,76,CRIMINAL TRESPASS,1
14960,13/02/2020,76,DECEPTIVE PRACTICE,1
14961,13/02/2020,76,OTHER OFFENSE,1
14962,13/02/2020,76,THEFT,1
14963,13/02/2020,77,BATTERY,2
14964,13/02/2020,77,CRIMINAL DAMAGE,1
14965,13/02/2020,77,DECEPTIVE PRACTICE,2
14966,13/02/2020,77,THEFT,2
14967,14/02/2020,1,ASSAULT,1
14968,14/02/2020,1,BATTERY,1
14969,14/02/2020,1,CRIM SEXUAL ASSAULT,1
14970,14/02/2020,1,CRIMINAL DAMAGE,3
14971,14/02/2020,1,DECEPTIVE PRACTICE,1
14972,14/02/2020,1,NARCOTICS,1
14973,14/02/2020,1,THEFT,2
14974,14/02/2020,1,WEAPONS VIOLATION,1
14975,14/02/2020,2,BATTERY,1
14976,14/02/2020,2,BURGLARY,1
14977,14/02/2020,2,DECEPTIVE PRACTICE,1
14978,14/02/2020,2,ROBBERY,1
14979,14/02/2020,2,THEFT,3
14980,14/02/2020,3,ASSAULT,1
14981,14/02/2020,3,BATTERY,1
14982,14/02/2020,3,DECEPTIVE PRACTICE,3
14983,14/02/2020,3,INTIMIDATION,1
14984,14/02/2020,3,THEFT,1
14985,14/02/2020,4,ASSAULT,1
14986,14/02/2020,4,BURGLARY,1
14987,14/02/2020,4,DECEPTIVE PRACTICE,1
14988,14/02/2020,4,THEFT,2
14989,14/02/2020,5,BATTERY,1
14990,14/02/2020,5,THEFT,3
14991,14/02/2020,6,BURGLARY,2
14992,14/02/2020,6,CRIM SEXUAL ASSAULT,1
14993,14/02/2020,6,CRIMINAL DAMAGE,1
14994,14/02/2020,6,CRIMINAL TRESPASS,1
14995,14/02/2020,6,DECEPTIVE PRACTICE,3
14996,14/02/2020,6,ROBBERY,1
14997,14/02/2020,6,THEFT,6
14998,14/02/2020,7,ASSAULT,1
14999,14/02/2020,7,THEFT,3
15000,14/02/2020,8,ASSAULT,1
15001,14/02/2020,8,BATTERY,5
15002,14/02/2020,8,CRIMINAL DAMAGE,5
15003,14/02/2020,8,DECEPTIVE PRACTICE,5
15004,14/02/2020,8,MOTOR VEHICLE THEFT,1
15005,14/02/2020,8,THEFT,14
15006,14/02/2020,8,WEAPONS VIOLATION,1
15007,14/02/2020,10,THEFT,1
15008,14/02/2020,11,ASSAULT,1
15009,14/02/2020,13,MOTOR VEHICLE THEFT,1
15010,14/02/2020,14,BATTERY,1
15011,14/02/2020,14,THEFT,2
15012,14/02/2020,15,BATTERY,1
15013,14/02/2020,15,BURGLARY,1
15014,14/02/2020,15,CRIMINAL DAMAGE,2
15015,14/02/2020,15,OFFENSE INVOLVING CHILDREN,2
15016,14/02/2020,15,OTHER OFFENSE,4
15017,14/02/2020,15,ROBBERY,1
15018,14/02/2020,15,THEFT,2
15019,14/02/2020,16,THEFT,1
15020,14/02/2020,17,BATTERY,1
15021,14/02/2020,17,CRIMINAL DAMAGE,1
15022,14/02/2020,17,THEFT,1
15023,14/02/2020,19,ASSAULT,1
15024,14/02/2020,19,BATTERY,1
15025,14/02/2020,19,CRIMINAL TRESPASS,1
15026,14/02/2020,19,DECEPTIVE PRACTICE,1
15027,14/02/2020,19,OFFENSE INVOLVING CHILDREN,1
15028,14/02/2020,19,THEFT,3
15029,14/02/2020,20,ASSAULT,1
15030,14/02/2020,20,NARCOTICS,1
15031,14/02/2020,21,ASSAULT,1
15032,14/02/2020,21,BATTERY,1
15033,14/02/2020,21,CRIMINAL DAMAGE,1
15034,14/02/2020,21,ROBBERY,1
15035,14/02/2020,21,THEFT,2
15036,14/02/2020,22,ASSAULT,1
15037,14/02/2020,22,BATTERY,5
15038,14/02/2020,22,CRIMINAL TRESPASS,1
15039,14/02/2020,22,OFFENSE INVOLVING CHILDREN,1
15040,14/02/2020,22,WEAPONS VIOLATION,1
15041,14/02/2020,23,ASSAULT,2
15042,14/02/2020,23,BATTERY,1
15043,14/02/2020,23,CRIMINAL DAMAGE,1
15044,14/02/2020,23,MOTOR VEHICLE THEFT,3
15045,14/02/2020,23,NARCOTICS,2
15046,14/02/2020,23,OTHER OFFENSE,2
15047,14/02/2020,23,THEFT,1
15048,14/02/2020,23,WEAPONS VIOLATION,1
15049,14/02/2020,24,BURGLARY,3
15050,14/02/2020,24,CRIMINAL DAMAGE,1
15051,14/02/2020,24,DECEPTIVE PRACTICE,1
15052,14/02/2020,24,SEX OFFENSE,1
15053,14/02/2020,24,THEFT,5
15054,14/02/2020,25,ASSAULT,1
15055,14/02/2020,25,BATTERY,7
15056,14/02/2020,25,CRIMINAL DAMAGE,1
15057,14/02/2020,25,DECEPTIVE PRACTICE,2
15058,14/02/2020,25,MOTOR VEHICLE THEFT,1
15059,14/02/2020,25,NARCOTICS,1
15060,14/02/2020,25,ROBBERY,1
15061,14/02/2020,25,THEFT,5
15062,14/02/2020,25,WEAPONS VIOLATION,1
15063,14/02/2020,26,ASSAULT,1
15064,14/02/2020,26,BATTERY,1
15065,14/02/2020,26,CRIM SEXUAL ASSAULT,1
15066,14/02/2020,26,CRIMINAL DAMAGE,2
15067,14/02/2020,26,NARCOTICS,3
15068,14/02/2020,26,ROBBERY,1
15069,14/02/2020,26,THEFT,3
15070,14/02/2020,27,BATTERY,3
15071,14/02/2020,27,DECEPTIVE PRACTICE,1
15072,14/02/2020,27,NARCOTICS,1
15073,14/02/2020,27,OFFENSE INVOLVING CHILDREN,1
15074,14/02/2020,27,ROBBERY,1
15075,14/02/2020,27,THEFT,1
15076,14/02/2020,28,ASSAULT,1
15077,14/02/2020,28,BATTERY,5
15078,14/02/2020,28,CRIMINAL DAMAGE,1
15079,14/02/2020,28,DECEPTIVE PRACTICE,3
15080,14/02/2020,28,MOTOR VEHICLE THEFT,1
15081,14/02/2020,28,OTHER OFFENSE,2
15082,14/02/2020,28,ROBBERY,1
15083,14/02/2020,28,THEFT,6
15084,14/02/2020,29,ASSAULT,1
15085,14/02/2020,29,BATTERY,4
15086,14/02/2020,29,BURGLARY,1
15087,14/02/2020,29,CRIMINAL TRESPASS,1
15088,14/02/2020,29,MOTOR VEHICLE THEFT,1
15089,14/02/2020,29,NARCOTICS,4
15090,14/02/2020,29,OTHER OFFENSE,8
15091,14/02/2020,29,ROBBERY,1
15092,14/02/2020,29,THEFT,1
15093,14/02/2020,30,BATTERY,3
15094,14/02/2020,30,CRIMINAL DAMAGE,2
15095,14/02/2020,30,MOTOR VEHICLE THEFT,1
15096,14/02/2020,30,NARCOTICS,1
15097,14/02/2020,30,OTHER OFFENSE,1
15098,14/02/2020,31,BATTERY,3
15099,14/02/2020,31,CRIMINAL DAMAGE,1
15100,14/02/2020,31,NARCOTICS,1
15101,14/02/2020,31,THEFT,2
15102,14/02/2020,32,ASSAULT,1
15103,14/02/2020,32,BATTERY,4
15104,14/02/2020,32,BURGLARY,2
15105,14/02/2020,32,CRIMINAL DAMAGE,3
15106,14/02/2020,32,DECEPTIVE PRACTICE,3
15107,14/02/2020,32,THEFT,19
15108,14/02/2020,33,ASSAULT,3
15109,14/02/2020,33,CRIMINAL DAMAGE,2
15110,14/02/2020,33,MOTOR VEHICLE THEFT,2
15111,14/02/2020,33,THEFT,2
15112,14/02/2020,34,BATTERY,1
15113,14/02/2020,34,CRIMINAL DAMAGE,2
15114,14/02/2020,34,THEFT,1
15115,14/02/2020,35,ASSAULT,1
15116,14/02/2020,35,DECEPTIVE PRACTICE,1
15117,14/02/2020,37,THEFT,1
15118,14/02/2020,38,ASSAULT,1
15119,14/02/2020,38,BATTERY,2
15120,14/02/2020,38,BURGLARY,1
15121,14/02/2020,38,DECEPTIVE PRACTICE,1
15122,14/02/2020,38,THEFT,1
15123,14/02/2020,39,THEFT,1
15124,14/02/2020,40,BATTERY,4
15125,14/02/2020,40,CRIMINAL DAMAGE,3
15126,14/02/2020,40,OFFENSE INVOLVING CHILDREN,1
15127,14/02/2020,40,OTHER OFFENSE,1
15128,14/02/2020,41,OTHER OFFENSE,1
15129,14/02/2020,42,ASSAULT,2
15130,14/02/2020,42,BATTERY,1
15131,14/02/2020,42,DECEPTIVE PRACTICE,1
15132,14/02/2020,42,THEFT,1
15133,14/02/2020,43,ASSAULT,1
15134,14/02/2020,43,BATTERY,2
15135,14/02/2020,43,BURGLARY,1
15136,14/02/2020,43,CRIM SEXUAL ASSAULT,1
15137,14/02/2020,43,CRIMINAL DAMAGE,1
15138,14/02/2020,43,CRIMINAL TRESPASS,1
15139,14/02/2020,43,DECEPTIVE PRACTICE,1
15140,14/02/2020,43,MOTOR VEHICLE THEFT,2
15141,14/02/2020,43,NARCOTICS,2
15142,14/02/2020,43,OTHER OFFENSE,2
15143,14/02/2020,43,THEFT,2
15144,14/02/2020,44,ASSAULT,1
15145,14/02/2020,44,BATTERY,3
15146,14/02/2020,44,CRIMINAL DAMAGE,2
15147,14/02/2020,44,DECEPTIVE PRACTICE,1
15148,14/02/2020,44,OFFENSE INVOLVING CHILDREN,2
15149,14/02/2020,44,OTHER OFFENSE,1
15150,14/02/2020,44,ROBBERY,2
15151,14/02/2020,44,THEFT,3
15152,14/02/2020,45,THEFT,1
15153,14/02/2020,46,BATTERY,1
15154,14/02/2020,46,CRIMINAL DAMAGE,1
15155,14/02/2020,46,THEFT,3
15156,14/02/2020,48,DECEPTIVE PRACTICE,1
15157,14/02/2020,49,ASSAULT,1
15158,14/02/2020,49,BATTERY,2
15159,14/02/2020,49,CRIMINAL DAMAGE,1
15160,14/02/2020,49,INTERFERENCE WITH PUBLIC OFFICER,1
15161,14/02/2020,49,MOTOR VEHICLE THEFT,3
15162,14/02/2020,49,NARCOTICS,2
15163,14/02/2020,49,PUBLIC PEACE VIOLATION,1
15164,14/02/2020,49,THEFT,1
15165,14/02/2020,50,BATTERY,1
15166,14/02/2020,50,BURGLARY,1
15167,14/02/2020,50,PUBLIC PEACE VIOLATION,1
15168,14/02/2020,51,ASSAULT,1
15169,14/02/2020,51,BATTERY,1
15170,14/02/2020,51,CRIMINAL TRESPASS,1
15171,14/02/2020,51,MOTOR VEHICLE THEFT,1
15172,14/02/2020,51,NARCOTICS,1
15173,14/02/2020,51,THEFT,1
