,Date,Community Area,Primary Type,Number
2919,25/11/2001,23,HOMICIDE,1
2920,25/11/2001,23,MOTOR VEHICLE THEFT,1
2921,25/11/2001,30,THEFT,1
2922,25/11/2001,44,MOTOR VEHICLE THEFT,2
2923,25/11/2001,53,MOTOR VEHICLE THEFT,1
2924,25/11/2001,58,HOMICIDE,1
2925,25/11/2001,61,MOTOR VEHICLE THEFT,2
2926,25/11/2001,64,MOTOR VEHICLE THEFT,1
2927,25/11/2001,66,MOTOR VEHICLE THEFT,1
2928,25/11/2001,69,OTHER OFFENSE,1
2929,25/11/2001,70,OTHER OFFENSE,1
2930,25/11/2001,71,THEFT,1
2931,25/11/2001,72,THEFT,1
2932,26/11/2001,14,BURGLARY,1
2933,26/11/2001,16,MOTOR VEHICLE THEFT,1
2934,26/11/2001,19,MOTOR VEHICLE THEFT,1
2935,26/11/2001,25,MOTOR VEHICLE THEFT,1
2936,26/11/2001,25,NARCOTICS,1
2937,26/11/2001,26,HOMICIDE,1
2938,26/11/2001,27,NARCOTICS,1
2939,26/11/2001,30,HOMICIDE,1
2940,26/11/2001,47,THEFT,1
2941,26/11/2001,67,THEFT,1
2942,27/11/2001,8,MOTOR VEHICLE THEFT,1
2943,27/11/2001,21,THEFT,1
2944,27/11/2001,22,MOTOR VEHICLE THEFT,1
2945,27/11/2001,23,MOTOR VEHICLE THEFT,2
2946,27/11/2001,24,MOTOR VEHICLE THEFT,1
2947,27/11/2001,28,DECEPTIVE PRACTICE,1
2948,27/11/2001,30,MOTOR VEHICLE THEFT,1
2949,27/11/2001,41,THEFT,1
2950,27/11/2001,43,MOTOR VEHICLE THEFT,1
2951,27/11/2001,45,MOTOR VEHICLE THEFT,1
2952,27/11/2001,58,PROSTITUTION,2
2953,27/11/2001,61,THEFT,1
2954,27/11/2001,62,MOTOR VEHICLE THEFT,1
2955,27/11/2001,65,MOTOR VEHICLE THEFT,1
2956,27/11/2001,66,DECEPTIVE PRACTICE,1
2957,27/11/2001,69,MOTOR VEHICLE THEFT,1
2958,28/11/2001,2,THEFT,1
2959,28/11/2001,17,THEFT,1
2960,28/11/2001,23,NARCOTICS,1
2961,28/11/2001,25,CRIM SEXUAL ASSAULT,1
2962,28/11/2001,25,MOTOR VEHICLE THEFT,2
2963,28/11/2001,43,CRIMINAL DAMAGE,1
2964,28/11/2001,44,MOTOR VEHICLE THEFT,2
2965,28/11/2001,51,BURGLARY,1
2966,28/11/2001,57,MOTOR VEHICLE THEFT,1
2967,29/11/2001,20,OTHER OFFENSE,1
2968,29/11/2001,22,THEFT,1
2969,29/11/2001,23,SEX OFFENSE,1
2970,29/11/2001,25,CRIMINAL DAMAGE,1
2971,29/11/2001,27,ASSAULT,1
2972,29/11/2001,27,NARCOTICS,1
2973,29/11/2001,28,THEFT,1
2974,29/11/2001,38,PUBLIC PEACE VIOLATION,1
2975,29/11/2001,41,DECEPTIVE PRACTICE,1
2976,29/11/2001,43,HOMICIDE,1
2977,29/11/2001,50,BURGLARY,1
2978,29/11/2001,51,MOTOR VEHICLE THEFT,1
2979,29/11/2001,65,THEFT,1
2980,29/11/2001,69,MOTOR VEHICLE THEFT,1
2981,30/11/2001,3,THEFT,1
2982,30/11/2001,16,MOTOR VEHICLE THEFT,1
2983,30/11/2001,22,CRIMINAL DAMAGE,1
2984,30/11/2001,23,HOMICIDE,1
2985,30/11/2001,24,OTHER OFFENSE,1
2986,30/11/2001,25,HOMICIDE,1
2987,30/11/2001,25,MOTOR VEHICLE THEFT,1
2988,30/11/2001,30,DECEPTIVE PRACTICE,1
2989,30/11/2001,31,CRIMINAL TRESPASS,1
2990,30/11/2001,35,THEFT,1
2991,30/11/2001,36,OTHER OFFENSE,1
2992,30/11/2001,43,MOTOR VEHICLE THEFT,2
2993,30/11/2001,44,HOMICIDE,1
2994,30/11/2001,47,MOTOR VEHICLE THEFT,1
2995,30/11/2001,51,THEFT,1
2996,30/11/2001,55,THEFT,1
2997,30/11/2001,61,THEFT,1
2998,30/11/2001,63,THEFT,1
2999,01/12/2001,1,HOMICIDE,1
3000,01/12/2001,1,THEFT,1
3001,01/12/2001,2,OTHER OFFENSE,1
3002,01/12/2001,3,THEFT,2
3003,01/12/2001,4,DECEPTIVE PRACTICE,1
3004,01/12/2001,4,THEFT,3
3005,01/12/2001,5,THEFT,2
3006,01/12/2001,6,THEFT,1
3007,01/12/2001,7,OTHER OFFENSE,1
3008,01/12/2001,7,THEFT,4
3009,01/12/2001,8,NARCOTICS,1
3010,01/12/2001,8,ROBBERY,1
3011,01/12/2001,8,THEFT,1
3012,01/12/2001,13,DECEPTIVE PRACTICE,1
3013,01/12/2001,13,THEFT,1
3014,01/12/2001,14,OTHER OFFENSE,1
3015,01/12/2001,14,THEFT,1
3016,01/12/2001,20,OFFENSE INVOLVING CHILDREN,1
3017,01/12/2001,21,THEFT,2
3018,01/12/2001,22,DECEPTIVE PRACTICE,2
3019,01/12/2001,22,MOTOR VEHICLE THEFT,1
3020,01/12/2001,22,OFFENSE INVOLVING CHILDREN,1
3021,01/12/2001,22,SEX OFFENSE,1
3022,01/12/2001,22,THEFT,1
3023,01/12/2001,23,THEFT,2
3024,01/12/2001,24,SEX OFFENSE,1
3025,01/12/2001,24,THEFT,3
3026,01/12/2001,25,THEFT,5
3027,01/12/2001,28,THEFT,1
3028,01/12/2001,29,OTHER OFFENSE,1
3029,01/12/2001,29,THEFT,3
3030,01/12/2001,30,SEX OFFENSE,1
3031,01/12/2001,30,THEFT,1
3032,01/12/2001,31,MOTOR VEHICLE THEFT,1
3033,01/12/2001,31,THEFT,1
3034,01/12/2001,32,DECEPTIVE PRACTICE,2
3035,01/12/2001,32,THEFT,1
3036,01/12/2001,35,THEFT,1
3037,01/12/2001,38,DECEPTIVE PRACTICE,1
3038,01/12/2001,38,OTHER OFFENSE,1
3039,01/12/2001,38,THEFT,1
3040,01/12/2001,41,THEFT,1
3041,01/12/2001,44,THEFT,2
3042,01/12/2001,46,SEX OFFENSE,1
3043,01/12/2001,46,THEFT,1
3044,01/12/2001,49,THEFT,1
3045,01/12/2001,50,THEFT,2
3046,01/12/2001,51,OTHER OFFENSE,1
3047,01/12/2001,51,THEFT,1
3048,01/12/2001,53,HOMICIDE,1
3049,01/12/2001,53,THEFT,1
3050,01/12/2001,54,CRIM SEXUAL ASSAULT,1
3051,01/12/2001,56,OTHER OFFENSE,1
3052,01/12/2001,59,BURGLARY,1
3053,01/12/2001,61,THEFT,1
3054,01/12/2001,63,SEX OFFENSE,1
3055,01/12/2001,63,THEFT,1
3056,01/12/2001,66,OFFENSE INVOLVING CHILDREN,2
3057,01/12/2001,66,SEX OFFENSE,1
3058,01/12/2001,66,THEFT,1
3059,01/12/2001,67,DECEPTIVE PRACTICE,1
3060,01/12/2001,67,THEFT,2
3061,01/12/2001,68,OTHER OFFENSE,1
3062,01/12/2001,68,THEFT,1
3063,01/12/2001,69,THEFT,1
3064,01/12/2001,70,THEFT,1
3065,01/12/2001,71,THEFT,1
3066,01/12/2001,73,DECEPTIVE PRACTICE,1
3067,01/12/2001,73,THEFT,1
3068,01/12/2001,77,THEFT,1
3069,02/12/2001,7,DECEPTIVE PRACTICE,1
3070,02/12/2001,8,THEFT,1
3071,02/12/2001,21,HOMICIDE,1
3072,02/12/2001,21,THEFT,1
3073,02/12/2001,22,HOMICIDE,1
3074,02/12/2001,22,OFFENSE INVOLVING CHILDREN,1
3075,02/12/2001,30,MOTOR VEHICLE THEFT,1
3076,02/12/2001,32,BATTERY,1
3077,02/12/2001,32,OTHER OFFENSE,1
3078,02/12/2001,33,ROBBERY,1
3079,02/12/2001,35,HOMICIDE,1
3080,02/12/2001,38,HOMICIDE,1
3081,02/12/2001,39,MOTOR VEHICLE THEFT,1
3082,02/12/2001,44,MOTOR VEHICLE THEFT,1
3083,02/12/2001,53,MOTOR VEHICLE THEFT,1
3084,02/12/2001,65,THEFT,1
3085,02/12/2001,66,DECEPTIVE PRACTICE,1
3086,02/12/2001,69,MOTOR VEHICLE THEFT,1
3087,02/12/2001,77,MOTOR VEHICLE THEFT,1
3088,03/12/2001,3,CRIMINAL DAMAGE,1
3089,03/12/2001,8,OTHER OFFENSE,1
3090,03/12/2001,19,DECEPTIVE PRACTICE,1
3091,03/12/2001,21,THEFT,1
3092,03/12/2001,22,BURGLARY,1
3093,03/12/2001,23,GAMBLING,1
3094,03/12/2001,25,HOMICIDE,1
3095,03/12/2001,25,MOTOR VEHICLE THEFT,1
3096,03/12/2001,25,NARCOTICS,1
3097,03/12/2001,27,THEFT,1
3098,03/12/2001,28,THEFT,1
3099,03/12/2001,32,MOTOR VEHICLE THEFT,1
3100,03/12/2001,44,MOTOR VEHICLE THEFT,1
3101,03/12/2001,46,THEFT,1
3102,03/12/2001,61,THEFT,1
3103,03/12/2001,64,BURGLARY,1
3104,03/12/2001,69,THEFT,3
3105,04/12/2001,4,CRIMINAL DAMAGE,1
3106,04/12/2001,4,THEFT,1
3107,04/12/2001,5,CRIM SEXUAL ASSAULT,1
3108,04/12/2001,6,DECEPTIVE PRACTICE,1
3109,04/12/2001,13,THEFT,1
3110,04/12/2001,14,MOTOR VEHICLE THEFT,1
3111,04/12/2001,16,THEFT,1
3112,04/12/2001,19,MOTOR VEHICLE THEFT,1
3113,04/12/2001,22,THEFT,1
3114,04/12/2001,25,CRIM SEXUAL ASSAULT,1
3115,04/12/2001,29,THEFT,1
3116,04/12/2001,33,THEFT,1
3117,04/12/2001,43,DECEPTIVE PRACTICE,1
3118,04/12/2001,43,MOTOR VEHICLE THEFT,1
3119,04/12/2001,51,OTHER OFFENSE,1
3120,04/12/2001,67,MOTOR VEHICLE THEFT,1
3121,04/12/2001,69,DECEPTIVE PRACTICE,1
3122,05/12/2001,2,THEFT,1
3123,05/12/2001,8,DECEPTIVE PRACTICE,1
3124,05/12/2001,23,THEFT,1
3125,05/12/2001,33,BATTERY,1
3126,05/12/2001,38,MOTOR VEHICLE THEFT,1
3127,05/12/2001,43,THEFT,1
3128,05/12/2001,46,HOMICIDE,2
3129,05/12/2001,64,MOTOR VEHICLE THEFT,1
3130,05/12/2001,69,MOTOR VEHICLE THEFT,1
3131,05/12/2001,71,MOTOR VEHICLE THEFT,1
3132,06/12/2001,15,MOTOR VEHICLE THEFT,1
3133,06/12/2001,23,THEFT,1
3134,06/12/2001,27,OTHER OFFENSE,1
3135,06/12/2001,64,OTHER OFFENSE,1
3136,07/12/2001,2,MOTOR VEHICLE THEFT,1
3137,07/12/2001,6,OTHER OFFENSE,1
3138,07/12/2001,8,DECEPTIVE PRACTICE,1
3139,07/12/2001,10,OTHER OFFENSE,1
3140,07/12/2001,22,MOTOR VEHICLE THEFT,1
3141,07/12/2001,25,DECEPTIVE PRACTICE,1
3142,07/12/2001,27,ASSAULT,1
3143,07/12/2001,28,HOMICIDE,1
3144,07/12/2001,43,OTHER OFFENSE,1
3145,07/12/2001,56,MOTOR VEHICLE THEFT,1
3146,07/12/2001,58,CRIM SEXUAL ASSAULT,1
3147,07/12/2001,67,THEFT,1
3148,07/12/2001,75,MOTOR VEHICLE THEFT,1
3149,07/12/2001,76,MOTOR VEHICLE THEFT,1
3150,08/12/2001,8,DECEPTIVE PRACTICE,1
3151,08/12/2001,15,THEFT,1
3152,08/12/2001,22,OTHER OFFENSE,1
3153,08/12/2001,23,MOTOR VEHICLE THEFT,1
3154,08/12/2001,23,ROBBERY,1
3155,08/12/2001,23,THEFT,2
3156,08/12/2001,31,HOMICIDE,1
3157,08/12/2001,35,DECEPTIVE PRACTICE,1
3158,08/12/2001,39,MOTOR VEHICLE THEFT,1
3159,08/12/2001,41,MOTOR VEHICLE THEFT,1
3160,08/12/2001,44,MOTOR VEHICLE THEFT,1
3161,08/12/2001,49,THEFT,1
3162,08/12/2001,53,MOTOR VEHICLE THEFT,1
3163,08/12/2001,59,THEFT,1
3164,08/12/2001,60,DECEPTIVE PRACTICE,1
3165,08/12/2001,74,ROBBERY,1
3166,09/12/2001,14,HOMICIDE,1
3167,09/12/2001,15,MOTOR VEHICLE THEFT,1
3168,09/12/2001,24,ARSON,1
3169,09/12/2001,26,NARCOTICS,1
3170,09/12/2001,27,BATTERY,1
3171,09/12/2001,27,DECEPTIVE PRACTICE,1
3172,09/12/2001,30,MOTOR VEHICLE THEFT,1
3173,09/12/2001,32,DECEPTIVE PRACTICE,1
3174,09/12/2001,49,HOMICIDE,1
3175,09/12/2001,51,MOTOR VEHICLE THEFT,1
3176,09/12/2001,73,MOTOR VEHICLE THEFT,1
3177,10/12/2001,2,MOTOR VEHICLE THEFT,1
3178,10/12/2001,4,DECEPTIVE PRACTICE,1
3179,10/12/2001,14,SEX OFFENSE,1
3180,10/12/2001,15,OTHER OFFENSE,1
3181,10/12/2001,22,MOTOR VEHICLE THEFT,1
3182,10/12/2001,27,MOTOR VEHICLE THEFT,1
3183,10/12/2001,27,THEFT,1
3184,10/12/2001,29,BATTERY,1
3185,10/12/2001,32,DECEPTIVE PRACTICE,1
3186,10/12/2001,43,MOTOR VEHICLE THEFT,1
3187,10/12/2001,44,THEFT,1
3188,10/12/2001,46,MOTOR VEHICLE THEFT,1
3189,10/12/2001,48,HOMICIDE,1
3190,10/12/2001,49,OTHER OFFENSE,1
3191,10/12/2001,69,MOTOR VEHICLE THEFT,1
3192,11/12/2001,4,BATTERY,1
3193,11/12/2001,15,DECEPTIVE PRACTICE,1
3194,11/12/2001,15,MOTOR VEHICLE THEFT,1
3195,11/12/2001,24,MOTOR VEHICLE THEFT,1
3196,11/12/2001,25,THEFT,1
3197,11/12/2001,30,SEX OFFENSE,1
3198,11/12/2001,41,MOTOR VEHICLE THEFT,1
3199,11/12/2001,49,MOTOR VEHICLE THEFT,1
3200,11/12/2001,58,MOTOR VEHICLE THEFT,1
3201,11/12/2001,76,MOTOR VEHICLE THEFT,1
3202,12/12/2001,3,THEFT,1
3203,12/12/2001,11,DECEPTIVE PRACTICE,1
3204,12/12/2001,16,CRIMINAL DAMAGE,1
3205,12/12/2001,16,THEFT,1
3206,12/12/2001,17,DECEPTIVE PRACTICE,1
3207,12/12/2001,18,OTHER OFFENSE,1
3208,12/12/2001,19,MOTOR VEHICLE THEFT,1
3209,12/12/2001,25,DECEPTIVE PRACTICE,1
3210,12/12/2001,29,THEFT,1
3211,12/12/2001,32,DECEPTIVE PRACTICE,1
3212,12/12/2001,34,DECEPTIVE PRACTICE,1
3213,12/12/2001,38,MOTOR VEHICLE THEFT,1
3214,12/12/2001,39,MOTOR VEHICLE THEFT,1
3215,12/12/2001,42,SEX OFFENSE,1
3216,12/12/2001,49,MOTOR VEHICLE THEFT,1
3217,12/12/2001,55,THEFT,1
3218,12/12/2001,57,THEFT,1
3219,12/12/2001,58,SEX OFFENSE,1
3220,12/12/2001,67,DECEPTIVE PRACTICE,1
3221,12/12/2001,68,DECEPTIVE PRACTICE,1
3222,12/12/2001,68,THEFT,1
3223,12/12/2001,71,THEFT,1
3224,12/12/2001,73,MOTOR VEHICLE THEFT,1
3225,12/12/2001,73,THEFT,1
3226,13/12/2001,15,THEFT,1
3227,13/12/2001,21,MOTOR VEHICLE THEFT,1
3228,13/12/2001,21,THEFT,1
3229,13/12/2001,23,MOTOR VEHICLE THEFT,1
3230,13/12/2001,28,MOTOR VEHICLE THEFT,1
3231,13/12/2001,29,THEFT,1
3232,13/12/2001,43,HOMICIDE,1
3233,13/12/2001,46,HOMICIDE,1
3234,13/12/2001,49,MOTOR VEHICLE THEFT,1
3235,13/12/2001,53,THEFT,1
3236,13/12/2001,69,HOMICIDE,1
3237,13/12/2001,71,MOTOR VEHICLE THEFT,2
3238,13/12/2001,73,THEFT,1
3239,14/12/2001,14,BURGLARY,1
3240,14/12/2001,22,MOTOR VEHICLE THEFT,1
3241,14/12/2001,28,SEX OFFENSE,1
3242,14/12/2001,29,CRIMINAL DAMAGE,1
3243,14/12/2001,30,THEFT,1
3244,14/12/2001,38,THEFT,1
3245,14/12/2001,43,ROBBERY,1
3246,14/12/2001,44,DECEPTIVE PRACTICE,1
3247,14/12/2001,53,THEFT,1
3248,14/12/2001,66,MOTOR VEHICLE THEFT,1
3249,14/12/2001,76,DECEPTIVE PRACTICE,1
3250,15/12/2001,5,OTHER OFFENSE,1
3251,15/12/2001,6,DECEPTIVE PRACTICE,1
3252,15/12/2001,6,THEFT,1
3253,15/12/2001,8,DECEPTIVE PRACTICE,2
3254,15/12/2001,8,OFFENSE INVOLVING CHILDREN,1
3255,15/12/2001,16,MOTOR VEHICLE THEFT,1
3256,15/12/2001,21,MOTOR VEHICLE THEFT,1
3257,15/12/2001,22,MOTOR VEHICLE THEFT,1
3258,15/12/2001,24,DECEPTIVE PRACTICE,2
3259,15/12/2001,25,HOMICIDE,2
3260,15/12/2001,30,ASSAULT,1
3261,15/12/2001,30,THEFT,2
3262,15/12/2001,42,THEFT,1
3263,15/12/2001,43,THEFT,1
3264,15/12/2001,51,THEFT,1
3265,15/12/2001,61,MOTOR VEHICLE THEFT,1
3266,15/12/2001,66,THEFT,1
3267,15/12/2001,67,MOTOR VEHICLE THEFT,1
3268,15/12/2001,70,THEFT,1
3269,16/12/2001,7,DECEPTIVE PRACTICE,1
3270,16/12/2001,9,DECEPTIVE PRACTICE,1
3271,16/12/2001,16,MOTOR VEHICLE THEFT,1
3272,16/12/2001,22,CRIM SEXUAL ASSAULT,1
3273,16/12/2001,25,MOTOR VEHICLE THEFT,1
3274,16/12/2001,29,MOTOR VEHICLE THEFT,1
3275,16/12/2001,31,BATTERY,1
3276,16/12/2001,43,THEFT,1
3277,16/12/2001,44,MOTOR VEHICLE THEFT,1
3278,16/12/2001,49,MOTOR VEHICLE THEFT,1
3279,16/12/2001,54,MOTOR VEHICLE THEFT,1
3280,16/12/2001,66,HOMICIDE,1
3281,16/12/2001,71,MOTOR VEHICLE THEFT,1
3282,17/12/2001,23,OFFENSE INVOLVING CHILDREN,2
3283,17/12/2001,25,MOTOR VEHICLE THEFT,1
3284,17/12/2001,25,NARCOTICS,1
3285,17/12/2001,25,OFFENSE INVOLVING CHILDREN,1
3286,17/12/2001,26,NARCOTICS,1
3287,17/12/2001,27,CRIMINAL DAMAGE,1
3288,17/12/2001,30,MOTOR VEHICLE THEFT,1
3289,17/12/2001,38,DECEPTIVE PRACTICE,1
3290,17/12/2001,40,HOMICIDE,1
3291,17/12/2001,52,MOTOR VEHICLE THEFT,1
3292,17/12/2001,69,THEFT,1
3293,17/12/2001,73,MOTOR VEHICLE THEFT,1
3294,17/12/2001,77,DECEPTIVE PRACTICE,1
3295,18/12/2001,1,THEFT,1
3296,18/12/2001,3,PUBLIC PEACE VIOLATION,1
3297,18/12/2001,13,WEAPONS VIOLATION,1
3298,18/12/2001,18,MOTOR VEHICLE THEFT,1
3299,18/12/2001,21,HOMICIDE,1
3300,18/12/2001,23,WEAPONS VIOLATION,1
3301,18/12/2001,25,MOTOR VEHICLE THEFT,1
3302,18/12/2001,30,THEFT,1
3303,18/12/2001,32,CRIM SEXUAL ASSAULT,1
3304,18/12/2001,43,DECEPTIVE PRACTICE,1
3305,18/12/2001,45,HOMICIDE,1
3306,18/12/2001,49,BURGLARY,1
3307,18/12/2001,65,MOTOR VEHICLE THEFT,1
3308,18/12/2001,65,THEFT,1
3309,19/12/2001,8,THEFT,1
3310,19/12/2001,17,MOTOR VEHICLE THEFT,1
3311,19/12/2001,22,MOTOR VEHICLE THEFT,1
3312,19/12/2001,22,OFFENSE INVOLVING CHILDREN,1
3313,19/12/2001,23,ROBBERY,1
3314,19/12/2001,23,THEFT,2
3315,19/12/2001,25,OTHER OFFENSE,1
3316,19/12/2001,40,THEFT,1
3317,19/12/2001,43,MOTOR VEHICLE THEFT,1
3318,19/12/2001,46,MOTOR VEHICLE THEFT,2
3319,19/12/2001,51,DECEPTIVE PRACTICE,1
3320,19/12/2001,64,OTHER OFFENSE,1
3321,19/12/2001,68,THEFT,1
3322,20/12/2001,1,DECEPTIVE PRACTICE,1
3323,20/12/2001,2,BATTERY,1
3324,20/12/2001,2,SEX OFFENSE,1
3325,20/12/2001,23,BURGLARY,1
3326,20/12/2001,24,DECEPTIVE PRACTICE,1
3327,20/12/2001,25,OTHER OFFENSE,1
3328,20/12/2001,27,MOTOR VEHICLE THEFT,1
3329,20/12/2001,28,DECEPTIVE PRACTICE,1
3330,20/12/2001,28,SEX OFFENSE,2
3331,20/12/2001,35,MOTOR VEHICLE THEFT,1
3332,20/12/2001,41,MOTOR VEHICLE THEFT,1
3333,20/12/2001,41,THEFT,1
3334,20/12/2001,43,DECEPTIVE PRACTICE,1
3335,20/12/2001,44,MOTOR VEHICLE THEFT,1
3336,20/12/2001,44,OFFENSE INVOLVING CHILDREN,1
3337,20/12/2001,44,THEFT,1
3338,20/12/2001,52,HOMICIDE,1
3339,20/12/2001,61,THEFT,1
3340,20/12/2001,69,MOTOR VEHICLE THEFT,1
3341,21/12/2001,1,THEFT,1
3342,21/12/2001,7,DECEPTIVE PRACTICE,1
3343,21/12/2001,11,CRIMINAL DAMAGE,1
3344,21/12/2001,15,THEFT,1
3345,21/12/2001,19,MOTOR VEHICLE THEFT,1
3346,21/12/2001,22,THEFT,1
3347,21/12/2001,25,ASSAULT,1
3348,21/12/2001,26,NARCOTICS,1
3349,21/12/2001,29,THEFT,2
3350,21/12/2001,43,THEFT,1
3351,21/12/2001,49,DECEPTIVE PRACTICE,1
3352,21/12/2001,51,DECEPTIVE PRACTICE,1
3353,21/12/2001,51,THEFT,1
3354,21/12/2001,56,DECEPTIVE PRACTICE,1
3355,21/12/2001,61,CRIMINAL DAMAGE,1
3356,21/12/2001,68,THEFT,1
3357,21/12/2001,69,OTHER OFFENSE,1
3358,21/12/2001,71,MOTOR VEHICLE THEFT,1
3359,21/12/2001,77,DECEPTIVE PRACTICE,1
3360,22/12/2001,19,MOTOR VEHICLE THEFT,1
3361,22/12/2001,22,THEFT,1
3362,22/12/2001,29,MOTOR VEHICLE THEFT,1
3363,22/12/2001,31,MOTOR VEHICLE THEFT,1
3364,22/12/2001,35,SEX OFFENSE,1
3365,22/12/2001,41,THEFT,1
3366,22/12/2001,42,ASSAULT,1
3367,22/12/2001,44,THEFT,1
3368,22/12/2001,69,MOTOR VEHICLE THEFT,1
3369,23/12/2001,7,BURGLARY,1
3370,23/12/2001,15,OTHER OFFENSE,1
3371,23/12/2001,16,THEFT,1
3372,23/12/2001,24,MOTOR VEHICLE THEFT,1
3373,23/12/2001,25,MOTOR VEHICLE THEFT,1
3374,23/12/2001,25,NARCOTICS,1
3375,23/12/2001,26,NARCOTICS,1
3376,23/12/2001,27,BATTERY,1
3377,23/12/2001,28,MOTOR VEHICLE THEFT,1
3378,23/12/2001,30,MOTOR VEHICLE THEFT,1
3379,23/12/2001,39,MOTOR VEHICLE THEFT,2
3380,23/12/2001,60,DECEPTIVE PRACTICE,1
3381,24/12/2001,3,DECEPTIVE PRACTICE,1
3382,24/12/2001,8,THEFT,1
3383,24/12/2001,22,DECEPTIVE PRACTICE,1
3384,24/12/2001,22,THEFT,1
3385,24/12/2001,23,MOTOR VEHICLE THEFT,1
3386,24/12/2001,26,ARSON,1
3387,24/12/2001,29,CRIMINAL TRESPASS,1
3388,24/12/2001,29,THEFT,1
3389,24/12/2001,31,BURGLARY,1
3390,24/12/2001,32,DECEPTIVE PRACTICE,1
3391,24/12/2001,33,HOMICIDE,1
3392,24/12/2001,75,THEFT,1
3393,25/12/2001,4,DECEPTIVE PRACTICE,1
3394,25/12/2001,5,THEFT,1
3395,25/12/2001,22,THEFT,1
3396,25/12/2001,28,THEFT,2
3397,25/12/2001,29,BATTERY,1
3398,25/12/2001,30,MOTOR VEHICLE THEFT,1
3399,25/12/2001,49,BATTERY,1
3400,25/12/2001,68,CRIM SEXUAL ASSAULT,1
3401,25/12/2001,72,THEFT,1
3402,26/12/2001,1,BATTERY,1
3403,26/12/2001,3,HOMICIDE,1
3404,26/12/2001,3,MOTOR VEHICLE THEFT,1
3405,26/12/2001,25,OTHER OFFENSE,1
3406,26/12/2001,25,THEFT,1
3407,26/12/2001,29,MOTOR VEHICLE THEFT,1
3408,26/12/2001,56,CRIMINAL DAMAGE,1
3409,26/12/2001,57,MOTOR VEHICLE THEFT,1
3410,26/12/2001,63,DECEPTIVE PRACTICE,1
3411,26/12/2001,66,THEFT,1
3412,26/12/2001,67,THEFT,1
3413,27/12/2001,5,THEFT,1
3414,27/12/2001,6,DECEPTIVE PRACTICE,1
3415,27/12/2001,7,DECEPTIVE PRACTICE,1
3416,27/12/2001,14,MOTOR VEHICLE THEFT,1
3417,27/12/2001,15,DECEPTIVE PRACTICE,1
3418,27/12/2001,21,MOTOR VEHICLE THEFT,1
3419,27/12/2001,46,MOTOR VEHICLE THEFT,1
3420,27/12/2001,56,MOTOR VEHICLE THEFT,1
3421,28/12/2001,7,THEFT,1
3422,28/12/2001,8,DECEPTIVE PRACTICE,1
3423,28/12/2001,8,THEFT,1
3424,28/12/2001,15,DECEPTIVE PRACTICE,1
3425,28/12/2001,16,SEX OFFENSE,1
3426,28/12/2001,23,BATTERY,1
3427,28/12/2001,25,BATTERY,1
3428,28/12/2001,25,OTHER OFFENSE,1
3429,28/12/2001,27,OTHER OFFENSE,1
3430,28/12/2001,28,BATTERY,1
3431,28/12/2001,28,THEFT,1
3432,28/12/2001,30,CRIMINAL DAMAGE,1
3433,28/12/2001,30,HOMICIDE,1
3434,28/12/2001,33,THEFT,1
3435,28/12/2001,65,MOTOR VEHICLE THEFT,1
3436,28/12/2001,67,HOMICIDE,1
3437,28/12/2001,69,THEFT,1
3438,28/12/2001,72,OTHER OFFENSE,1
3439,29/12/2001,7,MOTOR VEHICLE THEFT,1
3440,29/12/2001,13,DECEPTIVE PRACTICE,1
3441,29/12/2001,20,DECEPTIVE PRACTICE,1
3442,29/12/2001,24,THEFT,1
3443,29/12/2001,64,DECEPTIVE PRACTICE,1
3444,30/12/2001,14,DECEPTIVE PRACTICE,1
3445,30/12/2001,14,OTHER OFFENSE,1
3446,30/12/2001,15,MOTOR VEHICLE THEFT,1
3447,30/12/2001,22,MOTOR VEHICLE THEFT,2
3448,30/12/2001,23,ASSAULT,1
3449,30/12/2001,25,NARCOTICS,1
3450,30/12/2001,43,MOTOR VEHICLE THEFT,1
3451,30/12/2001,61,MOTOR VEHICLE THEFT,1
3452,30/12/2001,63,HOMICIDE,1
3453,30/12/2001,65,MOTOR VEHICLE THEFT,1
3454,31/12/2001,3,CRIMINAL DAMAGE,1
3455,31/12/2001,4,BURGLARY,1
3456,31/12/2001,5,DECEPTIVE PRACTICE,1
3457,31/12/2001,8,THEFT,1
3458,31/12/2001,14,CRIM SEXUAL ASSAULT,1
3459,31/12/2001,20,DECEPTIVE PRACTICE,1
3460,31/12/2001,25,THEFT,1
3461,31/12/2001,26,NARCOTICS,1
3462,31/12/2001,32,MOTOR VEHICLE THEFT,1
3463,31/12/2001,35,OTHER OFFENSE,1
3464,31/12/2001,41,THEFT,1
3465,31/12/2001,42,DECEPTIVE PRACTICE,1
3466,31/12/2001,43,OTHER OFFENSE,1
3467,31/12/2001,43,THEFT,1
3468,31/12/2001,45,THEFT,1
3469,31/12/2001,46,HOMICIDE,1
3470,31/12/2001,49,DECEPTIVE PRACTICE,1
3471,31/12/2001,49,THEFT,1
3472,31/12/2001,57,THEFT,1
3473,31/12/2001,61,THEFT,1
3474,31/12/2001,66,MOTOR VEHICLE THEFT,1
